"","customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","tenure_bin"
"3780","8337-UPOAQ","Male","YES","Yes","No",2,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",1393,6353,"Yes","0-1 year"
"3781","0064-YIJGF","Male","NO","Yes","Yes",20,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",1126,1526,"No","1-2 years"
"3782","2386-OWURY","Female","NO","No","No",54,"Yes","No","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",1498,4797,"No","4-5 years"
"3783","1725-IQNIY","Male","NO","Yes","No",50,"Yes","No","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Bank transfer (automatic)",184,4992,"Yes","4-5 years"
"3784","0310-VQXAM","Male","NO","No","No",72,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",331,1310,"No","5-6 years"
"3785","6598-RFFVI","Male","NO","No","No",12,"Yes","No","No","No","No","No","No","No","No","One year","No","Credit card (automatic)",320,2426,"Yes","0-1 year"
"3786","3453-RTHJQ","Male","NO","No","No",56,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",1001,3696,"No","4-5 years"
"3787","6712-OAWRH","Female","YES","No","No",19,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",1422,1994,"Yes","1-2 years"
"3788","6278-FEPBZ","Female","NO","No","No",72,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",339,1429,"No","5-6 years"
"3789","4280-DLSHD","Male","NO","Yes","No",71,"Yes","No","DSL","No","Yes","Yes","No","No","No","Month-to-month","Yes","Mailed check",758,3777,"No","5-6 years"
"3790","1508-DFXCU","Male","NO","No","No",4,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",1233,6350,"No","0-1 year"
"3791","8614-VGMMV","Female","NO","No","No",7,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",663,5371,"Yes","0-1 year"
"3792","7868-BGSZA","Male","NO","Yes","No",38,"Yes","Yes","DSL","Yes","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",1208,3104,"No","3-4 years"
"3793","2800-QQUSO","Male","NO","No","No",37,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",7,3606,"No","3-4 years"
"3794","2930-UOTMB","Female","NO","No","No",25,"Yes","Yes","DSL","Yes","No","Yes","Yes","No","No","Month-to-month","No","Credit card (automatic)",937,1605,"Yes","2-3 years"
"3795","7973-DZRKH","Female","NO","No","Yes",63,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","No","No","Two year","Yes","Credit card (automatic)",1416,4867,"No","5-6 years"
"3796","5914-DVBWJ","Female","YES","No","No",10,"Yes","Yes","Fiber optic","No","Yes","No","Yes","No","No","Month-to-month","Yes","Electronic check",1308,918,"Yes","0-1 year"
"3797","7698-YFGEZ","Male","NO","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",334,1606,"No","0-1 year"
"3798","2533-QVMSK","Male","NO","Yes","No",58,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","No","Two year","Yes","Electronic check",1474,4667,"Yes","4-5 years"
"3799","9773-PEQBZ","Male","NO","No","No",2,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","No","Electronic check",1201,6002,"No","0-1 year"
"3800","8644-XLFBW","Male","YES","No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",1051,5571,"Yes","0-1 year"
"3801","0650-BWOZN","Female","YES","No","No",10,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",1082,651,"No","0-1 year"
"3802","8625-AZYZY","Male","NO","Yes","No",17,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",88,2196,"Yes","1-2 years"
"3803","7785-RDVIG","Female","NO","Yes","Yes",23,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",320,4490,"No","1-2 years"
"3804","9602-WCXPI","Male","NO","No","No",46,"Yes","No","No","No","No","No","No","No","No","One year","No","Credit card (automatic)",337,6507,"No","3-4 years"
"3805","2903-YYTBW","Male","NO","Yes","Yes",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",601,3743,"No","0-1 year"
"3806","3620-MWJNE","Male","NO","No","No",12,"Yes","No","DSL","Yes","No","No","Yes","No","No","Month-to-month","Yes","Mailed check",752,6267,"No","0-1 year"
"3807","8573-JGCZW","Male","NO","No","No",9,"Yes","No","No","No","No","No","No","No","No","One year","Yes","Bank transfer (automatic)",327,3044,"No","0-1 year"
"3808","6837-HAEVO","Male","NO","Yes","Yes",66,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Electronic check",95,5660,"No","5-6 years"
"3809","6701-YVNQG","Male","NO","Yes","No",70,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",1371,5096,"No","5-6 years"
"3810","9306-CPCBC","Female","NO","No","No",23,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",1096,1731,"Yes","1-2 years"
"3811","4304-XUMGI","Male","YES","Yes","Yes",46,"Yes","Yes","DSL","Yes","Yes","Yes","No","No","Yes","Two year","Yes","Bank transfer (automatic)",1114,3273,"No","3-4 years"
"3812","9504-YAZWB","Female","NO","No","No",49,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",339,92,"No","4-5 years"
"3813","8819-ZBYNA","Female","NO","Yes","No",54,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",172,5155,"No","4-5 years"
"3814","6174-NRBTZ","Male","NO","No","No",41,"No","No","DSL","Yes","No","No","No","No","No","One year","Yes","Bank transfer (automatic)",462,881,"No","3-4 years"
"3815","9481-IEBZY","Male","YES","Yes","No",70,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",232,6045,"No","5-6 years"
"3816","1833-VGRUM","Female","YES","No","No",1,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",1095,5715,"Yes","0-1 year"
"3817","6137-NICCO","Female","NO","Yes","Yes",56,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Mailed check",1473,4344,"No","4-5 years"
"3818","9065-ZCPQX","Male","NO","Yes","No",70,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","Two year","No","Bank transfer (automatic)",1181,4758,"No","5-6 years"
"3819","6402-EJMWF","Male","NO","No","No",34,"Yes","No","DSL","No","No","No","No","No","Yes","Month-to-month","Yes","Mailed check",769,2018,"No","2-3 years"
"3820","3620-EHIMZ","Female","NO","Yes","Yes",48,"Yes","No","No","No","No","No","No","No","No","Two year","No","Mailed check",321,67,"No","3-4 years"
"3821","6870-ECSHE","Female","NO","No","No",12,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",343,2944,"No","0-1 year"
"3822","8747-UDCOI","Female","NO","Yes","No",62,"Yes","No","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",321,582,"No","5-6 years"
"3823","8374-XGEJJ","Male","YES","Yes","No",38,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",21,3725,"Yes","3-4 years"
"3824","2656-TABEH","Male","NO","Yes","No",34,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",5,3591,"Yes","2-3 years"
"3825","6946-LMSQS","Male","YES","Yes","No",18,"Yes","Yes","Fiber optic","Yes","No","No","No","No","Yes","One year","Yes","Electronic check",1378,1791,"Yes","1-2 years"
"3826","4626-OZDTJ","Female","NO","Yes","No",47,"Yes","Yes","DSL","No","Yes","No","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",1177,3375,"No","3-4 years"
"3827","9169-BSVIN","Male","NO","No","No",4,"Yes","Yes","DSL","No","No","Yes","No","Yes","Yes","Month-to-month","No","Bank transfer (automatic)",1106,6118,"No","0-1 year"
"3828","2325-ZUSFD","Female","NO","Yes","Yes",53,"Yes","No","DSL","Yes","No","No","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",1021,3351,"Yes","4-5 years"
"3829","8194-PEEBY","Female","NO","Yes","Yes",17,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",332,4455,"No","1-2 years"
"3830","6872-HXFNF","Female","NO","Yes","No",61,"Yes","Yes","DSL","No","No","Yes","Yes","No","No","One year","No","Bank transfer (automatic)",816,3227,"No","5-6 years"
"3831","3932-CMDTD","Female","NO","No","No",34,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",108,3765,"Yes","2-3 years"
"3832","7714-YXSMB","Female","NO","No","No",19,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",11,2248,"No","1-2 years"
"3833","8387-UGUSU","Female","NO","Yes","Yes",7,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",335,2455,"No","0-1 year"
"3834","1080-BWSYE","Male","YES","Yes","No",61,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Credit card (automatic)",410,1257,"No","5-6 years"
"3835","4039-HEUNW","Male","YES","Yes","No",30,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",1521,2975,"Yes","2-3 years"
"3836","1194-HVAIF","Female","NO","Yes","No",20,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","No","Credit card (automatic)",1492,2115,"No","1-2 years"
"3837","0812-WUPTB","Male","YES","Yes","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Mailed check",1036,5518,"Yes","0-1 year"
"3838","3594-UVONA","Female","NO","No","No",29,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",1318,2706,"Yes","2-3 years"
"3839","0004-TLHLJ","Male","NO","No","No",34,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",1089,2430,"Yes","2-3 years"
"3840","1767-TGTKO","Female","NO","Yes","Yes",71,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",619,3503,"No","5-6 years"
"3841","8439-LTUGF","Male","NO","No","No",2,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",334,1586,"No","0-1 year"
"3842","8805-JNRAZ","Female","NO","No","No",12,"Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","No","Mailed check",665,64,"No","0-1 year"
"3843","5089-IFSDP","Female","NO","Yes","No",54,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",178,5014,"Yes","4-5 years"
"3844","6418-HNFED","Male","NO","Yes","No",47,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",1264,3487,"No","3-4 years"
"3845","0206-OYVOC","Female","NO","Yes","Yes",41,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Mailed check",319,6247,"No","3-4 years"
"3846","7291-CDTMJ","Male","NO","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",327,1487,"No","0-1 year"
"3847","7128-GGCNO","Male","NO","No","No",41,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",1068,2827,"No","3-4 years"
"3848","0237-YFUTL","Female","NO","Yes","No",46,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",182,4496,"No","3-4 years"
"3849","7691-KGKGP","Male","NO","Yes","Yes",49,"Yes","No","DSL","No","Yes","No","Yes","Yes","No","Month-to-month","No","Credit card (automatic)",932,2918,"No","4-5 years"
"3850","6710-HSJRD","Male","NO","Yes","No",58,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",251,5594,"No","4-5 years"
"3851","3675-EQOZA","Male","NO","No","No",45,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",347,6393,"No","3-4 years"
"3852","0840-DCNZE","Male","NO","No","No",42,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",1338,3534,"No","3-4 years"
"3853","1732-FEKLD","Female","NO","No","No",50,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","One year","Yes","Bank transfer (automatic)",1487,4312,"No","4-5 years"
"3854","9862-KJTYK","Male","NO","No","Yes",11,"No","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",404,4680,"No","0-1 year"
"3855","0479-HMSWA","Female","NO","No","Yes",19,"Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",104,2355,"No","1-2 years"
"3856","5854-KSRBJ","Male","NO","Yes","Yes",68,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Mailed check",405,1314,"No","5-6 years"
"3857","0365-BZUWY","Male","NO","Yes","No",9,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",48,1259,"No","0-1 year"
"3858","4817-VYYWS","Female","NO","No","No",24,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",5,2580,"Yes","1-2 years"
"3859","5701-SVCWR","Female","NO","No","Yes",1,"Yes","Yes","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",377,2035,"No","0-1 year"
"3860","3129-AAQOU","Female","NO","Yes","Yes",11,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Mailed check",409,4092,"No","0-1 year"
"3861","4922-CVPDX","Female","NO","Yes","No",19,"Yes","No","DSL","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Credit card (automatic)",1081,1505,"No","1-2 years"
"3862","1396-QWFBJ","Female","NO","Yes","Yes",14,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",1092,1014,"Yes","1-2 years"
"3863","1357-BIJKI","Male","NO","Yes","No",46,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","One year","Yes","Electronic check",1551,4096,"No","3-4 years"
"3864","1099-BTKWT","Female","NO","Yes","No",65,"No","No","DSL","Yes","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",751,3207,"No","5-6 years"
"3865","5299-SJCZT","Male","NO","No","No",23,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",31,2576,"Yes","1-2 years"
"3866","2018-PZKMU","Male","NO","Yes","Yes",72,"Yes","No","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","No","Electronic check",58,6485,"No","5-6 years"
"3867","7340-KEFQE","Female","NO","Yes","Yes",47,"No","No","DSL","Yes","No","No","Yes","No","No","Two year","No","Bank transfer (automatic)",482,1313,"No","3-4 years"
"3868","4570-QHXHL","Female","NO","No","No",72,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",585,3463,"No","5-6 years"
"3869","2403-BCASL","Male","YES","Yes","Yes",36,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",223,3862,"Yes","2-3 years"
"3870","7392-YYPYJ","Male","NO","No","No",15,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",14,2058,"No","1-2 years"
"3871","2898-LSJGD","Female","NO","Yes","Yes",14,"No","No","DSL","Yes","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",782,296,"Yes","1-2 years"
"3872","2223-GDSHL","Male","NO","Yes","Yes",69,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",278,6130,"No","5-6 years"
"3873","7359-PTSXY","Male","NO","No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",625,3823,"Yes","0-1 year"
"3874","9470-RTWDV","Male","NO","Yes","Yes",19,"Yes","Yes","DSL","No","No","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",1244,1712,"No","1-2 years"
"3875","2176-OSJUV","Male","NO","Yes","No",69,"Yes","Yes","DSL","Yes","Yes","No","Yes","No","No","Two year","No","Bank transfer (automatic)",935,3962,"No","5-6 years"
"3876","9348-YVOMK","Male","NO","No","No",34,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",606,1284,"No","2-3 years"
"3877","8104-OSKWT","Female","NO","No","No",4,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",1200,7,"No","0-1 year"
"3878","4521-YEEHE","Female","NO","Yes","No",10,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",1374,1049,"No","0-1 year"
"3879","4090-KPJIP","Female","NO","No","No",23,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",1110,1748,"No","1-2 years"
"3880","3786-WOVKF","Female","YES","Yes","No",70,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",132,5857,"No","5-6 years"
"3881","4503-BDXBD","Male","NO","No","No",3,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","No","Electronic check",1110,6081,"Yes","0-1 year"
"3882","6086-ESGRL","Female","NO","No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","No","Credit card (automatic)",1207,6015,"Yes","0-1 year"
"3883","2592-HODOV","Male","NO","No","No",5,"Yes","No","No","No","No","No","No","No","No","One year","No","Credit card (automatic)",320,2241,"No","0-1 year"
"3884","3886-CERTZ","Female","NO","Yes","No",70,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",175,6068,"Yes","5-6 years"
"3885","7995-ZHHNZ","Male","NO","Yes","No",37,"Yes","Yes","DSL","Yes","No","No","No","No","No","One year","No","Credit card (automatic)",785,2022,"No","3-4 years"
"3886","3824-RHKVR","Female","NO","No","No",9,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",328,2946,"No","0-1 year"
"3887","5816-SCGFC","Female","YES","No","No",67,"Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",707,3580,"No","5-6 years"
"3888","5989-AXPUC","Female","NO","Yes","No",65,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Mailed check",302,6010,"No","5-6 years"
